,,,,,,,,,,* in this column  -> pagenr is directly from pdf
,,,,,,,,,,
,Transcription File,Google Books Pdf Name,Identifier / page name,partner institution,URL / page number,Aus Davids playstor,,,pagenumber according to google,
,,,de_wood,British Library,https://play.google.com/books/reader?id=7JVMAAAAcAAJ&pg=GBS.PA3,,,,,
,transcribe.html,,068.png,British Library,https://play.google.com/books/reader?id=7JVMAAAAcAAJ&pg=GBS.PA23,,,,21,
,transcribe.html,,149.png,British Library,https://play.google.com/books/reader?id=7JVMAAAAcAAJ&pg=GBS.PA50,,,,48,
,transcribe.html,,185.png,British Library,https://play.google.com/books/reader?id=7JVMAAAAcAAJ&pg=GBS.PA62,,,,60,
,,,en_schl,Bodleain Library,http://books.google.com/books?id=_QgOAAAAQAAJ&ie=ISO-8859-1,,,,,
,transcribe.html,,091.png,Bodleain Library,https://play.google.com/books/reader?id=_QgOAAAAQAAJ&hl=de&pg=GBS.PA306,,,,302,
,transcribe.html,,203.png,Bodleain Library,,,,,,
,transcribe.html,,332.png,Bodleain Library,,,,,,
,,,de_haml,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,033.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA665,,,,172,
,transcribe.html,,051.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA671,,,,178,
,transcribe.html,,012.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA658,,,,165,
,,,de_astr,University of Wisconsin - Madison,https://books.google.de/books?id=aNQwAQAAMAAJ&hl=de,,,,,
,transcribe.html,,384.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=aNQwAQAAMAAJ&hl=de&pg=GBS.PA129,,,,127,
,transcribe.html,,1935.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=aNQwAQAAMAAJ&hl=de&pg=GBS.RA2-PA196,,,,618,
,transcribe.html,,1444.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=aNQwAQAAMAAJ&hl=de&pg=GBS.RA2-PA49,,,,471,
,,,de_titu_baer,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,048.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA779,,,,286,
,transcribe.html,,015.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA768,,,,275,
,transcribe.html,,045.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA778,,,,285,
,,,de_viel,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,039.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA139,,,,137,clvii
,transcribe.html,,000.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA126,,,,124,cxliv
,transcribe.html,,018.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA132,,,,130,cl
,,,en_quen,Robarts - University of Toronto,https://archive.org/details/quentindurward01scotuoft https://archive.org/details/quentindurward02scotuoft https://archive.org/details/quentindurward03scotuoft,,,,,
,transcribe.html,,467.png,Robarts - University of Toronto,https://archive.org/details/quentindurward02scotuoft/page/132/mode/2up,,,,133,
,transcribe.html,,128.png,Robarts - University of Toronto,https://archive.org/details/quentindurward01scotuoft/page/64/mode/2up,,,,65,
,transcribe.html,,654.png,Robarts - University of Toronto,https://archive.org/details/quentindurward02scotuoft/page/320/mode/2up,,,,320,
,,,de_troi_oelk,University of Wisconsin,https://books.google.de/books?id=XtEyAQAAMAAJ&hl=de,,,,,
,transcribe.html,,081.png,University of Wisconsin,https://play.google.com/books/reader?id=XtEyAQAAMAAJ&hl=de&pg=GBS.PA240,,,,243,
,transcribe.html,,075.png,University of Wisconsin,https://play.google.com/books/reader?id=XtEyAQAAMAAJ&hl=de&pg=GBS.PA238,,,,241,
,transcribe.html,,063.png,University of Wisconsin,https://play.google.com/books/reader?id=XtEyAQAAMAAJ&hl=de&pg=GBS.PA234,,,,237,
,,,de_wint,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,033.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA288,,,,286,cccvi/443
,transcribe.html,,003.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA278,,,,276,ccxcvi/443
,transcribe.html,,018.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA283,,,,281,ccci/443
,,,de_gros,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA3,,,,,
,,,228.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA77,,,,75,75/242
,transcribe.html,,066.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA23,,,,21,21/242
,,,476.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA159,,,,157,
,,,129.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA44,,,,42,42/242
,,,060.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA21,,,,19,19/242
,transcribe.html,,285.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA96,,,,94,94/242
,transcribe.html,,656.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA219,,,,217,217/242
,,,372.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA125,,,,123,123/242
,,,578.png,New York Public Library,https://play.google.com/books/reader?id=2jMfAAAAMAAJ&pg=GBS.PA193,,,,191,191/242
,,,de_daem,Harvard University,https://play.google.com/books/reader?id=8AQoAAAAYAAJ&hl=de&pg=GBS.PP1,,,,,
,transcribe.html,,720.png,Harvard University,https://play.google.com/books/reader?id=8AQoAAAAYAAJ&hl=de&pg=GBS.PA243,,,,242,242
,transcribe.html,,126.png,Harvard University,https://play.google.com/books/reader?id=8AQoAAAAYAAJ&hl=de&pg=GBS.PA45,,,,44,44
,transcribe.html,,150.png,Harvard University,https://play.google.com/books/reader?id=8AQoAAAAYAAJ&hl=de&pg=GBS.PA53,,,,52,52
,,,de_joha,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PR5,,,,,
,transcribe.html,,015.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA114,,,,112,cxxxii/443
,transcribe.html,,003.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA110,,,,108,cxxviii/443
,transcribe.html,,042.png,British Library,https://play.google.com/books/reader?id=YAZXAAAAcAAJ&pg=GBS.PA123,,,,121,cxli/443
,,,de_quen,Östereichische Staatsbiblithek,https://books.google.de/books?id=zDTMtgEACAAJ&hl=de,,,,,
,transcribe.html,,1936.png,Östereichische Staatsbiblithek,,,,,665,*
,transcribe.html,,1050.png,Östereichische Staatsbiblithek,,,,,360,*
,transcribe.html,,1008.png,Östereichische Staatsbiblithek,,,,,346,*
,,,de_keni,University of Wisconsin - Madison,https://books.google.de/books?id=htQwAQAAMAAJ&hl=de,,,,,
,transcribe.html,,390.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=htQwAQAAMAAJ&hl=de&pg=GBS.PA124,,,,124,
,transcribe.html,,1442.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=htQwAQAAMAAJ&hl=de&pg=GBS.RA2-PA27,,,,471,
,transcribe.html,,040.png,University of Wisconsin - Madison,https://play.google.com/books/reader?id=htQwAQAAMAAJ&hl=de&pg=GBS.PA12,,,,12,
,,,en_pert,University of Illinois Urbana-Champaign,https://archive.org/details/chroniclesofcano01scot https://archive.org/details/chroniclesofcano02scot https://archive.org/details/chroniclesofcano03scot,,,,,
,transcribe.html,,985.png,University of Illinois Urbana-Champaign,https://archive.org/details/chroniclesofcano03scot/page/320/mode/2up,,,,320,
,transcribe.html,,577.png,University of Illinois Urbana-Champaign,https://archive.org/details/chroniclesofcano02scot/page/246/mode/2up,,,,246,
,transcribe.html,,748.png,University of Illinois Urbana-Champaign,https://archive.org/details/chroniclesofcano03scot/page/82/mode/2up,,,,83,
,,,en_anna,University of Illinois Urbana-Champaign,https://archive.org/details/anneofgeierstein01scot https://archive.org/details/anneofgeierstein02scot https://archive.org/details/anneofgeierstein03scot,,,,,
